Label,Contrast,Dissimilarity,Homogeneity,Energy,Correlation,LBP_Mean,LBP_SD,LBP_PCA,Gabor Energy,Contour Area,Perimeter,Circularity,Aspect Ratio,Eccentricity,Solidity,Convexity,Extent,Hu_PCA,Edge Count,Curvature,Num Corners
0,16251.210308398948,1.52587890625e-05,9.388863157840378e-10,1.4553546204276806e-05,-0.023166198983653023,23.873665364583335,1.7416177158686323,-0.12633463541664083,1.455576171875,2217.0,4535.019998669624,0.0013546189414908201,0.0,0.0,0.036469814114163515,0.036469814114163515,2217.0,0.0,2068,0.00022050619408367682,6
0,16251.23968503937,1.52587890625e-05,9.388846410454682e-10,1.4561723973447693e-05,-0.023161453067393815,23.877848307291668,1.7176769924601138,-0.1221516927083461,1.411513671875,1980.0,4863.093152523041,0.0010520826948272135,0.0,0.0,0.033393204988742445,0.033393204988742445,495.0,0.0,2115,0.00020563044314320526,6
0,16251.523070866142,1.52587890625e-05,9.388672316792103e-10,1.4588412402210151e-05,-0.023176614767969752,23.884091796875,1.673068943435984,-0.11590820312488168,1.3528873697916666,2216.5,5200.982542991638,0.001029690740839318,0.0,0.0,0.03769269358637519,0.03769269358637519,2216.5,0.0,1960,0.00019227136252312696,5
0,16251.030793963255,1.52587890625e-05,9.38896959214359e-10,1.4536954127870327e-05,-0.023166051199425206,23.873147786458333,1.7513886752977612,-0.12685221354155748,1.5090755208333333,2415.0,4844.750007748604,0.0012929575156102862,0.0,0.0,0.041611385840067544,0.041611385840067544,2415.0,0.0,2075,0.00020640899910224852,6
0,16251.753536745407,1.5258789062500003e-05,9.388536329229219e-10,1.4624780642037048e-05,-0.023182449241224114,23.889182942708334,1.6367269713582497,-0.11081705729167544,1.3003548177083333,2305.0,4588.617977023125,0.0013756786247116019,0.0,0.0,0.04126091937562652,0.04126091937562652,2305.0,0.0,1896,0.00021793054139772865,6
0,16251.366601049871,1.5258789062500003e-05,9.388764520048785e-10,1.4565941381572398e-05,-0.023170902246740795,23.876331380208335,1.7236149948883084,-0.12366861979174065,1.3687272135416666,2045.0,4895.921580672264,0.0010720974681955313,0.0,0.0,0.03639761502180297,0.03639761502180297,2045.0,0.0,2018,0.0002042516375155439,6
0,16252.076194225721,1.52587890625e-05,9.3883393610046e-10,1.4652008205222532e-05,-0.023187502140167935,23.894388020833333,1.5966329367943342,-0.10561197916664648,1.18419921875,2012.5,4546.919493198395,0.0012232387310735144,2.661763295379238,0.926745066171014,0.038110838627820436,0.038110838627820436,223.61111111111111,0.0,1829,0.00021992911937320883,6
0,16251.521364829397,1.52587890625e-05,9.388675208918318e-10,1.4597478957890377e-05,-0.023171194210703062,23.8831640625,1.6771349544312648,-0.1168359374999679,1.33330078125,2076.0,4372.36819589138,0.0013645949506046924,0.0,0.0,0.03993306018812395,0.03993306018812395,2076.0,0.0,1990,0.00022870900967116134,6
0,16251.741049868766,1.52587890625e-05,9.388543622482847e-10,1.4631833921323132e-05,-0.02318815635571303,23.89162760416667,1.61809637925908,-0.10837239583345187,1.2788671875,2197.0,4480.676852941513,0.001375158234109913,0.0,0.0,0.04272448830764743,0.04272448830764743,2197.0,0.0,1814,0.00022318056686982714,6
0,16252.134442257217,1.52587890625e-05,9.388307021102117e-10,1.4668951176140858e-05,-0.023187752051707654,23.894163411458333,1.5966313160007213,-0.1058365885417541,1.1475618489583332,1836.0,4440.025050163269,0.0011703390608833592,0.0,0.0,0.036039219150251746,0.036039219150251746,1836.0,0.0,1820,0.0002252239545277403,6
0,16251.474730971127,1.52587890625e-05,9.388704716957367e-10,1.4576493207838478e-05,-0.023164598588600552,23.8816796875,1.6918455749515782,-0.11832031250005344,1.3965266927083333,1827.0,4414.402686357498,0.0011781606584497736,0.0,0.0,0.03098474505846738,0.03098474505846738,1827.0,0.0,2127,0.00022653121408485285,5
0,16251.734986876641,1.5258789062499998e-05,9.388546622991363e-10,1.4625184897695312e-05,-0.02318850839456467,23.88984375,1.6332087462780962,-0.1101562499999635,1.3271516927083333,2157.5,4675.595679283142,0.0012401858477949352,0.0,0.0,0.043178497808553644,0.043178497808553644,2157.5,0.0,1785,0.0002138764915946109,6
0,16251.78498687664,1.5258789062499998e-05,9.38851732681661e-10,1.4633777113797344e-05,-0.02318440017325598,23.888479817708333,1.6388754859099675,-0.11152018229157921,1.2737272135416666,2055.5,4603.772303342819,0.0012187080321615477,0.0,0.0,0.041337355455002514,0.041337355455002514,2055.5,0.0,1830,0.0002172131752202201,6
0,16252.232723097113,1.52587890625e-05,9.38824724984494e-10,1.4676690733389e-05,-0.023189300181606393,23.897490234375,1.5756869213118363,-0.10250976562494987,1.1525423177083334,2035.0,4378.686957240105,0.0013337870070666816,0.0,0.0,0.04057098427002133,0.04057098427002133,2035.0,0.0,1786,0.00022837896606116414,6
0,16252.01130577428,1.52587890625e-05,9.388381726518051e-10,1.4658463212469312e-05,-0.023188766115840007,23.894205729166668,1.5965311581442785,-0.10579427083331781,1.1708723958333334,1881.0,4565.18651843071,0.0011341790147020878,0.0,0.0,0.03754003971540618,0.03754003971540618,1881.0,0.0,1784,0.00021904910039551934,6
0,16251.934189632546,1.52587890625e-05,9.388427908328605e-10,1.4648074875575245e-05,-0.023185104851708143,23.889322916666668,1.6285108099809549,-0.11067708333342277,1.239228515625,2018.5,4287.272745728493,0.0013799914367951984,2.8293265080097862,0.9354568173357392,0.04096189944700929,0.04096189944700929,252.3125,0.0,1812,0.00023324851468718027,6
0,16251.841938976377,1.52587890625e-05,9.388482571145066e-10,1.4639757327823346e-05,-0.02318638024160919,23.892106119791666,1.6167809546766863,-0.10789388020825934,1.2985904947916667,2104.5,4418.267690420151,0.0013547362259049606,0.0,0.0,0.04377444046925701,0.04377444046925701,350.75,0.0,1773,0.00022633304952713402,6
0,16252.035013123359,1.5258789062499998e-05,9.388366737973276e-10,1.4668634674208312e-05,-0.023190874143707543,23.894690755208334,1.5954485848562285,-0.10530924479157874,1.2138606770833333,1721.5,4492.895106673241,0.0010716780413985523,0.0,0.0,0.035994689136775636,0.035994689136775636,1721.5,0.0,1740,0.00022257363598689685,6
0,16252.102421259842,1.52587890625e-05,9.388324958268814e-10,1.4659653923578043e-05,-0.02319016345776645,23.893294270833334,1.6029068912280406,-0.10670572916681496,1.18740234375,2076.0,4326.995611071587,0.0013933630960093059,0.0,0.0,0.04355671184591498,0.04355671184591498,2076.0,0.0,1726,0.00023110723695704156,6
0,16251.751528871391,1.5258789062500003e-05,9.38853663180108e-10,1.462613580063656e-05,-0.023180153779701777,23.885390625,1.6591551105142175,-0.1146093749998863,1.2603059895833333,1122.0,2621.634888768196,0.0020514375700069324,0.0,0.0,0.04900954419376679,0.04900954419376679,1122.0,0.0,1804,0.0003814413686224099,4
0,16251.71028215223,1.5258789062499997e-05,9.38856184104048e-10,1.4615881129727793e-05,-0.023179041793499774,23.884182942708332,1.6698716043053425,-0.11581705729175741,1.3182096354166666,2134.0,4712.416966199875,0.0012075826294867622,0.0,0.0,0.045322770763202326,0.045322770763202326,2134.0,0.0,1817,0.00021220533054960261,6
0,16250.94031496063,1.52587890625e-05,9.389025575336346e-10,1.4525245200204657e-05,-0.02316308169764428,23.873232421875,1.7487032865129875,-0.12676757812495879,1.5676009114583334,2028.0,4688.617977380753,0.001159279397802038,0.0,0.0,0.03317058809097377,0.03317058809097377,2028.0,0.0,2113,0.00021328246507271203,5
